State,Prob,Pct_Move,Relative_Price
281,0.003296,-0.09567167146225541,0.9043283285377446
282,0.0033064,-0.09450381037859912,0.9054961896214009
283,0.0033498,-0.09333594929494271,0.9066640507050573
284,0.0033532,-0.09216808821128641,0.9078319117887136
285,0.0033611,-0.09100022712763012,0.9089997728723699
286,0.0034436,-0.08983236604397371,0.9101676339560263
287,0.0034726,-0.0886645049603173,0.9113354950396827
288,0.0035029,-0.087496643876661,0.912503356123339
289,0.0035222,-0.0863287827930046,0.9136712172069954
290,0.0035683,-0.0851609217093483,0.9148390782906517
291,0.0035936,-0.083993060625692,0.916006939374308
292,0.0036355,-0.0828251995420356,0.9171748004579644
293,0.0036681,-0.08165733845837941,0.9183426615416206
294,0.0037214,-0.080489477374723,0.919510522625277
295,0.0037307,-0.0793216162910666,0.9206783837089334
296,0.0037871,-0.0781537552074103,0.9218462447925897
297,0.0038208,-0.0769858941237539,0.9230141058762461
298,0.003868,-0.07581803304009749,0.9241819669599025
299,0.0039011,-0.0746501719564413,0.9253498280435587
300,0.0038901,-0.0734823108727849,0.9265176891272151
301,0.0039196,-0.07231444978912849,0.9276855502108715
302,0.0039168,-0.0711465887054723,0.9288534112945277
303,0.0040056,-0.0699787276218159,0.9300212723781841
304,0.0040308,-0.06881086653815949,0.9311891334618405
305,0.0040229,-0.06764300545450319,0.9323569945454968
306,0.00406,-0.06647514437084678,0.9335248556291532
307,0.0041215,-0.06530728328719038,0.9346927167128096
308,0.0041127,-0.06413942220353419,0.9358605777964658
309,0.0041425,-0.06297156111987778,0.9370284388801222
310,0.0041601,-0.061803700036221376,0.9381962999637786
311,0.0042133,-0.06063583895256508,0.9393641610474349
312,0.0042211,-0.05946797786890878,0.9405320221310912
313,0.0042752,-0.05830011678525249,0.9416998832147475
314,0.0042978,-0.05713225570159608,0.9428677442984039
315,0.004284,-0.05596439461793967,0.9440356053820603
316,0.0043112,-0.054796533534283265,0.9452034664657167
317,0.0043362,-0.05362867245062708,0.9463713275493729
318,0.0043877,-0.05246081136697067,0.9475391886330293
319,0.004359,-0.051292950283314376,0.9487070497166856
320,0.0043916,-0.05012508919965797,0.949874910800342
321,0.0044235,-0.04895722811600167,0.9510427718839983
322,0.0044616,-0.047789367032345376,0.9522106329676546
323,0.0044649,-0.04662150594868897,0.953378494051311
324,0.004501,-0.04545364486503256,0.9545463551349674
325,0.004472,-0.044285783781376264,0.9557142162186237
326,0.004508,-0.04311792269771986,0.9568820773022801
327,0.0045048,-0.04195006161406367,0.9580499383859363
328,0.0044922,-0.040782200530407264,0.9592177994695927
329,0.0045647,-0.03961433944675086,0.9603856605532491
330,0.0045419,-0.03844647836309467,0.9615535216369053
331,0.0045696,-0.037278617279438264,0.9627213827205617
332,0.0045719,-0.03611075619578186,0.9638892438042181
333,0.0046234,-0.03494289511212556,0.9650571048878744
334,0.004634,-0.03377503402846915,0.9662249659715308
335,0.0046328,-0.032607172944812746,0.9673928270551873
336,0.0046208,-0.03143931186115656,0.9685606881388434
337,0.0046578,-0.030271450777500153,0.9697285492224998
338,0.0046825,-0.029103589693843746,0.9708964103061563
339,0.0046904,-0.02793572861018756,0.9720642713898124
340,0.0046498,-0.026767867526531153,0.9732321324734688
341,0.0046549,-0.025600006442874745,0.9743999935571253
342,0.004675,-0.02443214535921845,0.9755678546407816
343,0.0046947,-0.02326428427556204,0.976735715724438
344,0.0046889,-0.022096423191905634,0.9779035768080944
345,0.0046654,-0.02092856210824945,0.9790714378917506
346,0.0046868,-0.01976070102459304,0.980239298975407
347,0.004677,-0.018592839940936634,0.9814071600590634
348,0.004694,-0.01742497885728045,0.9825750211427196
349,0.0047436,-0.01625711777362404,0.983742882226376
350,0.0046943,-0.015089256689967745,0.9849107433100323
351,0.0047078,-0.013921395606311338,0.9860786043936887
352,0.0047361,-0.01275353452265493,0.9872464654773451
353,0.0047071,-0.011585673438998523,0.9884143265610015
354,0.0047474,-0.010417812355342337,0.9895821876446577
355,0.0046978,-0.00924995127168593,0.9907500487283141
356,0.0046711,-0.008082090188029634,0.9919179098119704
357,0.0047143,-0.006914229104373226,0.9930857708956268
358,0.0046808,-0.005746368020717041,0.994253631979283
359,0.0046962,-0.0045785069370606335,0.9954214930629394
360,0.0046418,-0.003410645853404226,0.9965893541465958
361,0.0046966,-0.0022427847697478187,0.9977572152302522
362,0.0046565,-0.0010749236860915223,0.9989250763139085
363,0.0046901,9.293739756466302e-05,1.0000929373975647
364,0.0046754,0.0012607984812211814,1.0012607984812212
365,0.0046042,0.002428659564877478,1.0024286595648775
366,0.0045981,0.003596520648533774,1.0035965206485338
367,0.0046058,0.0047643817321900706,1.00476438173219
368,0.0045841,0.005932242815846589,1.0059322428158466
369,0.0046168,0.007100103899502885,1.0071001038995029
370,0.0045942,0.008267964983159182,1.0082679649831592
371,0.0045788,0.0094358260668157,1.0094358260668157
372,0.0045428,0.010603687150471997,1.010603687150472
373,0.0045696,0.011771548234128293,1.0117715482341283
374,0.0045384,0.01293940931778459,1.0129394093177846
375,0.0045133,0.014107270401440886,1.0141072704014409
376,0.004467,0.015275131485097182,1.0152751314850972
377,0.0044413,0.01644299256875348,1.0164429925687535
378,0.0045045,0.017610853652409997,1.01761085365241
379,0.0044513,0.018778714736066293,1.0187787147360663
380,0.0044206,0.01994657581972259,1.0199465758197226
381,0.0044192,0.021114436903379108,1.021114436903379
382,0.0043649,0.022282297987035404,1.0222822979870354
383,0.00437,0.0234501590706917,1.0234501590706917
384,0.0043296,0.024618020154347997,1.024618020154348
385,0.0043786,0.025785881238004293,1.0257858812380043
386,0.0043245,0.02695374232166059,1.0269537423216606
387,0.0042851,0.028121603405317108,1.028121603405317
388,0.0042854,0.029289464488973405,1.0292894644889734
389,0.004235,0.0304573255726297,1.0304573255726297
390,0.0042167,0.03162518665628622,1.0316251866562862
391,0.0042031,0.032793047739942294,1.0327930477399423
392,0.0041817,0.03396090882359881,1.0339609088235988
393,0.0041412,0.03512876990725511,1.035128769907255
394,0.0041799,0.036296630990911405,1.0362966309909114
395,0.0041334,0.0374644920745677,1.0374644920745677
396,0.0040441,0.03863235315822422,1.0386323531582242
397,0.0040568,0.039800214241880516,1.0398002142418805
398,0.0040325,0.04096807532553681,1.0409680753255368
399,0.0039883,0.04213593640919333,1.0421359364091933
400,0.0039895,0.043303797492849405,1.0433037974928494
401,0.0039822,0.044471658576505924,1.044471658576506
402,0.0039004,0.04563951966016222,1.0456395196601622
403,0.0038962,0.046807380743818516,1.0468073807438185
404,0.0038781,0.04797524182747481,1.0479752418274748
405,0.0038501,0.04914310291113111,1.049143102911131
406,0.0038064,0.05031096399478763,1.0503109639947876
407,0.0037679,0.051478825078443924,1.051478825078444
408,0.0037589,0.05264668616210044,1.0526466861621004
409,0.0037511,0.05381454724575652,1.0538145472457565
410,0.0037428,0.054982408329413035,1.054982408329413
411,0.0036884,0.05615026941306933,1.0561502694130693
412,0.0036589,0.05731813049672563,1.0573181304967256
413,0.0036658,0.058485991580381924,1.058485991580382
414,0.0035858,0.05965385266403822,1.0596538526640382
415,0.0035697,0.06082171374769474,1.0608217137476947
416,0.0035516,0.061989574831351035,1.061989574831351
417,0.0035247,0.06315743591500733,1.0631574359150073
418,0.0035125,0.06432529699866385,1.0643252969986639
419,0.0034716,0.06549315808232015,1.0654931580823201
420,0.0034379,0.06666101916597644,1.0666610191659764
421,0.003395,0.06782888024963274,1.0678288802496327
422,0.00338,0.06899674133328904,1.068996741333289
423,0.0033426,0.07016460241694533,1.0701646024169453
424,0.0033241,0.07133246350060185,1.0713324635006019
425,0.0033009,0.07250032458425815,1.0725003245842581
426,0.003251,0.07366818566791444,1.0736681856679144
427,0.0032057,0.07483604675157096,1.074836046751571
428,0.0031986,0.07600390783522704,1.076003907835227
429,0.0031591,0.07717176891888355,1.0771717689188836
430,0.0031372,0.07833963000253985,1.0783396300025399
431,0.0030989,0.07950749108619615,1.0795074910861961
432,0.0030812,0.08067535216985244,1.0806753521698524
433,0.0030284,0.08184321325350896,1.081843213253509
434,0.0030341,0.08301107433716526,1.0830110743371653
435,0.0030034,0.08417893542082155,1.0841789354208216
436,0.0029555,0.08534679650447807,1.085346796504478
437,0.0029238,0.08651465758813415,1.0865146575881341
438,0.0028891,0.08768251867179067,1.0876825186717907
439,0.0028622,0.08885037975544696,1.088850379755447
440,0.0028231,0.09001824083910326,1.0900182408391033
441,0.002794,0.09118610192275955,1.0911861019227596
442,0.002776,0.09235396300641585,1.0923539630064159
443,0.0027243,0.09352182409007237,1.0935218240900724
444,0.0027074,0.09468968517372867,1.0946896851737287
445,0.0026572,0.09585754625738518,1.0958575462573852
446,0.002645,0.09702540734104126,1.0970254073410413
447,0.0026009,0.09819326842469778,1.0981932684246978
448,0.0025919,0.09936112950835407,1.099361129508354
449,0.0025436,0.10052899059201037,1.1005289905920104
450,0.002519,0.10169685167566667,1.1016968516756667
451,0.002474,0.10286471275932296,1.102864712759323
452,0.0024511,0.10403257384297948,1.1040325738429795
453,0.0024308,0.10520043492663578,1.1052004349266358
454,0.0023851,0.10636829601029207,1.106368296010292
455,0.0023904,0.10753615709394837,1.1075361570939484
456,0.0023596,0.10870401817760489,1.1087040181776049
457,0.002302,0.10987187926126118,1.1098718792612612
458,0.0022848,0.11103974034491748,1.1110397403449175
459,0.0022768,0.11220760142857378,1.1122076014285738
460,0.002217,0.11337546251223007,1.11337546251223
461,0.0021889,0.11454332359588659,1.1145433235958866
462,0.002148,0.11571118467954289,1.1157111846795429
463,0.0021457,0.11687904576319919,1.1168790457631992
464,0.0021043,0.11804690684685548,1.1180469068468555
465,0.0020907,0.11921476793051178,1.1192147679305118
466,0.0020625,0.1203826290141683,1.1203826290141683
467,0.0020447,0.12155049009782459,1.1215504900978246
468,0.0019805,0.12271835118148089,1.122718351181481
469,0.001952,0.12388621226513719,1.1238862122651372
470,0.0019436,0.1250540733487937,1.1250540733487937
471,0.0019125,0.12622193443245,1.12622193443245
472,0.0019041,0.1273897955161063,1.1273897955161063
473,0.0018662,0.12855765659976282,1.1285576565997628
474,0.001844,0.1297255176834189,1.129725517683419
475,0.0018145,0.1308933787670754,1.1308933787670754
476,0.0017591,0.1320612398507317,1.1320612398507317
477,0.0017642,0.133229100934388,1.133229100934388
478,0.0017156,0.1343969620180443,1.1343969620180443
479,0.0017182,0.1355648231017006,1.1355648231017006
480,0.0016844,0.1367326841853571,1.1367326841853571
481,0.0016591,0.1379005452690134,1.1379005452690134
482,0.001624,0.13906840635266993,1.13906840635267
483,0.0016159,0.140236267436326,1.140236267436326
484,0.0015868,0.14140412851998252,1.1414041285199825
485,0.0015791,0.14257198960363882,1.1425719896036388
486,0.0015328,0.1437398506872951,1.1437398506872951
487,0.0015128,0.1449077117709514,1.1449077117709514
488,0.0015099,0.1460755728546077,1.1460755728546077
489,0.001492,0.14724343393826422,1.1472434339382642
490,0.0014455,0.14841129502192052,1.1484112950219205
491,0.0014276,0.14957915610557682,1.1495791561055768
492,0.0014004,0.1507470171892331,1.1507470171892331
493,0.0013862,0.15191487827288963,1.1519148782728896
494,0.0013541,0.15308273935654593,1.153082739356546
495,0.0013361,0.15425060044020222,1.1542506004402022
496,0.0013139,0.15541846152385852,1.1554184615238585
497,0.0013149,0.15658632260751482,1.1565863226075148
498,0.0012773,0.15775418369117133,1.1577541836911713
499,0.0012492,0.15892204477482763,1.1589220447748276
500,0.0012509,0.16008990585848393,1.160089905858484
501,0.0012049,0.16125776694214022,1.1612577669421402
502,0.0011959,0.16242562802579652,1.1624256280257965
503,0.0011827,0.16359348910945304,1.163593489109453
504,0.0011484,0.1647613501931091,1.1647613501931091
505,0.0011507,0.16592921127676563,1.1659292112767656
506,0.0011154,0.16709707236042193,1.167097072360422
507,0.0011054,0.16826493344407845,1.1682649334440784
508,0.0010933,0.16943279452773474,1.1694327945277347
509,0.0010725,0.17060065561139104,1.170600655611391
510,0.0010437,0.17176851669504734,1.1717685166950473
511,0.0010184,0.17293637777870363,1.1729363777787036
512,0.0010231,0.17410423886236015,1.1741042388623602
513,0.000992,0.17527209994601645,1.1752720999460164
514,0.0009648,0.17643996102967274,1.1764399610296727
515,0.0009509,0.17760782211332904,1.177607822113329
516,0.0009388,0.17877568319698534,1.1787756831969853
517,0.0009256,0.17994354428064185,1.1799435442806419
518,0.000912,0.18111140536429815,1.1811114053642982
519,0.000884,0.18227926644795467,1.1822792664479547
520,0.0008657,0.18344712753161074,1.1834471275316107
521,0.0008479,0.18461498861526726,1.1846149886152673
522,0.0008378,0.18578284969892356,1.1857828496989236
523,0.0008398,0.18695071078257985,1.1869507107825799
524,0.0008154,0.18811857186623615,1.1881185718662362
525,0.0007881,0.18928643294989245,1.1892864329498924
526,0.000779,0.19045429403354897,1.190454294033549
527,0.0007916,0.19162215511720526,1.1916221551172053
528,0.0007548,0.19279001620086156,1.1927900162008616
529,0.00074,0.19395787728451785,1.1939578772845179
530,0.0007292,0.19512573836817415,1.1951257383681742
531,0.0007267,0.19629359945183067,1.1962935994518307
532,0.0007061,0.19746146053548697,1.197461460535487
533,0.0006826,0.19862932161914326,1.1986293216191433
534,0.0006778,0.19979718270279956,1.1997971827027996
535,0.0006545,0.20096504378645608,1.200965043786456
536,0.0006585,0.20213290487011237,1.2021329048701124
537,0.0006497,0.20330076595376867,1.2033007659537687
538,0.0006343,0.20446862703742497,1.204468627037425
539,0.000604,0.20563648812108126,1.2056364881210813
540,0.0005952,0.20680434920473778,1.2068043492047378
541,0.0005988,0.20797221028839386,1.2079722102883939
542,0.0005603,0.20914007137205037,1.2091400713720504
543,0.0005653,0.21030793245570667,1.2103079324557067
544,0.0005542,0.2114757935393632,1.2114757935393632
545,0.0005342,0.21264365462301948,1.2126436546230195
